https://sh.wikipedia.org/wiki/,Srpskohrvatski,True,"Friday January 26, 2018 10:44 PM"
https://fi.wikipedia.org/wiki/,Suomi,True,"Friday January 26, 2018 10:44 PM"
https://tr.wikipedia.org/wiki/,Türkçe,True,"Friday January 26, 2018 10:44 PM"
https://uk.wikipedia.org/wiki/,Українська,True,"Friday January 26, 2018 10:44 PM"
https://zh.wikipedia.org/wiki/,中文,True,"Friday January 26, 2018 10:44 PM"
https://bs.wikipedia.org/wiki/,Bosanski,True,"Friday January 26, 2018 10:44 PM"
https://bg.wikipedia.org/wiki/,Български,True,"Friday January 26, 2018 10:44 PM"
https://da.wikipedia.org/wiki/,Dansk,True,"Friday January 26, 2018 10:44 PM"
https://et.wikipedia.org/wiki/,Eesti,True,"Friday January 26, 2018 10:44 PM"
https://el.wikipedia.org/wiki/,Ελληνικά,True,"Friday January 26, 2018 10:44 PM"
https://simple.wikipedia.org/wiki/,English (simple form),True,"Friday January 26, 2018 10:44 PM"
https://eo.wikipedia.org/wiki/,Esperanto,True,"Friday January 26, 2018 10:44 PM"
https://gl.wikipedia.org/wiki/,Galego,True,"Friday January 26, 2018 10:44 PM"
https://he.wikipedia.org/wiki/,עברית,True,"Friday January 26, 2018 10:44 PM"
https://hr.wikipedia.org/wiki/,Hrvatski,True,"Friday January 26, 2018 10:44 PM"
https://lv.wikipedia.org/wiki/,Latviešu,True,"Friday January 26, 2018 10:44 PM"
https://lt.wikipedia.org/wiki/,Lietuvių,True,"Friday January 26, 2018 10:44 PM"
https://nn.wikipedia.org/wiki/,Norsk nynorsk,True,"Friday January 26, 2018 10:44 PM"
https://sk.wikipedia.org/wiki/,Slovenčina,True,"Friday January 26, 2018 10:44 PM"
https://sl.wikipedia.org/wiki/,Slovenščina,True,"Friday January 26, 2018 10:44 PM"
https://th.wikipedia.org/wiki/,ไทย,True,"Friday January 26, 2018 10:44 PM"
https://meta.wikimedia.org/wiki/List_of_Wikipedias,Complete list of Wikipedias,True,"Friday January 26, 2018 10:44 PM"
https://en.wikipedia.org/w/index.php?title=Main_Page&oldid=807996266,https://en.wikipedia.org/w/index.php?title=Main_Page&oldid=807996266,True,"Friday January 26, 2018 10:44 PM"
https://donate.wikimedia.org/wiki/Special:FundraiserRedirector?utm_source=donate&utm_medium=sidebar&utm_campaign=C13_en.wikipedia.org&uselang=en,Donate to Wikipedia,True,"Friday January 26, 2018 10:44 PM"
https://www.wikidata.org/wiki/Special:EntityPage/Q5296,Wikidata item,True,"Friday January 26, 2018 10:44 PM"
https://commons.wikimedia.org/wiki/Main_Page,Wikimedia Commons,True,"Friday January 26, 2018 10:44 PM"
https://www.mediawiki.org/wiki/MediaWiki,MediaWiki,True,"Friday January 26, 2018 10:44 PM"
https://meta.wikimedia.org/wiki/Main_Page,Meta-Wiki,True,"Friday January 26, 2018 10:44 PM"
https://species.wikimedia.org/wiki/Main_Page,Wikispecies,True,"Friday January 26, 2018 10:44 PM"
https://en.wikibooks.org/wiki/Main_Page,Wikibooks,True,"Friday January 26, 2018 10:44 PM"
https://www.wikidata.org/wiki/Wikidata:Main_Page,Wikidata,True,"Friday January 26, 2018 10:44 PM"
https://en.wikinews.org/wiki/Main_Page,Wikinews,True,"Friday January 26, 2018 10:44 PM"
https://en.wikiquote.org/wiki/Main_Page,Wikiquote,True,"Friday January 26, 2018 10:44 PM"
https://en.wikisource.org/wiki/Main_Page,Wikisource,True,"Friday January 26, 2018 10:44 PM"
https://en.wikiversity.org/wiki/Wikiversity:Main_Page,Wikiversity,True,"Friday January 26, 2018 10:44 PM"
https://en.wikivoyage.org/wiki/Main_Page,Wikivoyage,True,"Friday January 26, 2018 10:44 PM"
https://en.wiktionary.org/wiki/Wiktionary:Main_Page,Wiktionary,True,"Friday January 26, 2018 10:44 PM"
https://ar.wikipedia.org/wiki/,العربية,True,"Friday January 26, 2018 10:44 PM"
https://bg.wikipedia.org/wiki/,Български,True,"Friday January 26, 2018 10:44 PM"
https://bs.wikipedia.org/wiki/,Bosanski,True,"Friday January 26, 2018 10:44 PM"
https://ca.wikipedia.org/wiki/,Català,True,"Friday January 26, 2018 10:44 PM"
https://cs.wikipedia.org/wiki/,Čeština,True,"Friday January 26, 2018 10:44 PM"
https://da.wikipedia.org/wiki/,Dansk,True,"Friday January 26, 2018 10:44 PM"
https://de.wikipedia.org/wiki/,Deutsch,True,"Friday January 26, 2018 10:44 PM"
https://et.wikipedia.org/wiki/,Eesti,True,"Friday January 26, 2018 10:44 PM"
https://el.wikipedia.org/wiki/,Ελληνικά,True,"Friday January 26, 2018 10:44 PM"
https://es.wikipedia.org/wiki/,Español,True,"Friday January 26, 2018 10:44 PM"
https://eo.wikipedia.org/wiki/,Esperanto,True,"Friday January 26, 2018 10:44 PM"
https://eu.wikipedia.org/wiki/,Euskara,True,"Friday January 26, 2018 10:44 PM"
https://fa.wikipedia.org/wiki/,فارسی,True,"Friday January 26, 2018 10:44 PM"
https://fr.wikipedia.org/wiki/,Français,True,"Friday January 26, 2018 10:44 PM"
https://gl.wikipedia.org/wiki/,Galego,True,"Friday January 26, 2018 10:44 PM"
https://ko.wikipedia.org/wiki/,한국어,True,"Friday January 26, 2018 10:44 PM"
https://hr.wikipedia.org/wiki/,Hrvatski,True,"Friday January 26, 2018 10:44 PM"
https://id.wikipedia.org/wiki/,Bahasa Indonesia,True,"Friday January 26, 2018 10:44 PM"
https://it.wikipedia.org/wiki/,Italiano,True,"Friday January 26, 2018 10:44 PM"
https://he.wikipedia.org/wiki/,עברית,True,"Friday January 26, 2018 10:44 PM"
https://ka.wikipedia.org/wiki/,ქართული,True,"Friday January 26, 2018 10:44 PM"
https://lv.wikipedia.org/wiki/,Latviešu,True,"Friday January 26, 2018 10:44 PM"
https://lt.wikipedia.org/wiki/,Lietuvių,True,"Friday January 26, 2018 10:44 PM"
https://hu.wikipedia.org/wiki/,Magyar,True,"Friday January 26, 2018 10:44 PM"
https://ms.wikipedia.org/wiki/,Bahasa Melayu,True,"Friday January 26, 2018 10:44 PM"
https://nl.wikipedia.org/wiki/,Nederlands,True,"Friday January 26, 2018 10:44 PM"
https://ja.wikipedia.org/wiki/,日本語,True,"Friday January 26, 2018 10:44 PM"
https://no.wikipedia.org/wiki/,Norsk,True,"Friday January 26, 2018 10:44 PM"
https://nn.wikipedia.org/wiki/,Norsk nynorsk,True,"Friday January 26, 2018 10:44 PM"
https://pl.wikipedia.org/wiki/,Polski,True,"Friday January 26, 2018 10:44 PM"
https://pt.wikipedia.org/wiki/,Português,True,"Friday January 26, 2018 10:44 PM"
https://ro.wikipedia.org/wiki/,Română,True,"Friday January 26, 2018 10:44 PM"
https://ru.wikipedia.org/wiki/,Русский,True,"Friday January 26, 2018 10:44 PM"
https://simple.wikipedia.org/wiki/,Simple English,True,"Friday January 26, 2018 10:44 PM"
https://sk.wikipedia.org/wiki/,Slovenčina,True,"Friday January 26, 2018 10:44 PM"
https://sl.wikipedia.org/wiki/,Slovenščina,True,"Friday January 26, 2018 10:44 PM"
https://sr.wikipedia.org/wiki/,Српски / srpski,True,"Friday January 26, 2018 10:44 PM"
https://sh.wikipedia.org/wiki/,Srpskohrvatski / српскохрватски,True,"Friday January 26, 2018 10:44 PM"
https://fi.wikipedia.org/wiki/,Suomi,True,"Friday January 26, 2018 10:44 PM"
https://sv.wikipedia.org/wiki/,Svenska,True,"Friday January 26, 2018 10:44 PM"
https://th.wikipedia.org/wiki/,ไทย,True,"Friday January 26, 2018 10:44 PM"
https://tr.wikipedia.org/wiki/,Türkçe,True,"Friday January 26, 2018 10:44 PM"
https://uk.wikipedia.org/wiki/,Українська,True,"Friday January 26, 2018 10:44 PM"
https://vi.wikipedia.org/wiki/,Tiếng Việt,True,"Friday January 26, 2018 10:44 PM"
https://zh.wikipedia.org/wiki/,中文,True,"Friday January 26, 2018 10:44 PM"
https://wikimediafoundation.org/wiki/Privacy_policy,Privacy policy,True,"Friday January 26, 2018 10:44 PM"
https://www.mediawiki.org/wiki/Special:MyLanguage/How_to_contribute,Developers,True,"Friday January 26, 2018 10:44 PM"
https://wikimediafoundation.org/wiki/Cookie_statement,Cookie statement,True,"Friday January 26, 2018 10:44 PM"
https://wikimediafoundation.org/,,True,"Friday January 26, 2018 10:44 PM"
